2016-11-25 01:40:22,217 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x158992197700001 type:create cxid:0x2aa zxid:0x3447 txntype:-1 reqpath:n/a Error Path:/overseer Error:KeeperErrorCode = NodeExists for /overseer
2016-11-25 01:40:22,695 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /192.168.33.10:34934
2016-11-25 01:40:22,720 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /192.168.33.10:34934
2016-11-25 01:40:22,739 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x158992197700007 with negotiated timeout 120000 for client /192.168.33.10:34934
2016-11-25 01:40:22,742 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x158992197700007 type:create cxid:0x1 zxid:0x345f txntype:-1 reqpath:n/a Error Path:/hbase/replication/rs Error:KeeperErrorCode = NodeExists for /hbase/replication/rs
2016-11-25 01:40:32,650 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x158992197700003 type:setData cxid:0x41 zxid:0x346a txntype:-1 reqpath:n/a Error Path:/hbase/meta-region-server Error:KeeperErrorCode = NoNode for /hbase/meta-region-server
2016-11-25 01:40:52,698 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x158992197700002 type:create cxid:0xf50 zxid:0x3487 txntype:-1 reqpath:n/a Error Path:/hbase/namespace/default Error:KeeperErrorCode = NodeExists for /hbase/namespace/default
2016-11-25 01:40:52,705 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x158992197700002 type:create cxid:0xf53 zxid:0x3489 txntype:-1 reqpath:n/a Error Path:/hbase/namespace/hbase Error:KeeperErrorCode = NodeExists for /hbase/namespace/hbase
2016-11-25 01:41:02,939 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@192] - Accepted socket connection from /192.168.33.10:34982
2016-11-25 01:41:03,006 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@928] - Client attempting to establish new session at /192.168.33.10:34982
2016-11-25 01:41:03,039 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@673] - Established session 0x158992197700008 with negotiated timeout 120000 for client /192.168.33.10:34982
2016-11-25 01:41:24,090 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x158992197700002 type:create cxid:0xf97 zxid:0x34a9 txntype:-1 reqpath:n/a Error Path:/hbase/table-lock/permissions Error:KeeperErrorCode = NoNode for /hbase/table-lock/permissions
2016-11-25 01:41:31,560 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x158992197700002 type:create cxid:0xfcb zxid:0x34c0 txntype:-1 reqpath:n/a Error Path:/hbase/table-lock/schools Error:KeeperErrorCode = NoNode for /hbase/table-lock/schools
2016-11-25 01:41:36,722 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@649] - Got user-level KeeperException when processing sessionid:0x158992197700002 type:create cxid:0xfff zxid:0x34d7 txntype:-1 reqpath:n/a Error Path:/hbase/table-lock/groups Error:KeeperErrorCode = NoNode for /hbase/table-lock/groups
